5891;13;13;13
5901;13;13;13
5911;13;13;13
5921;13;13;13
5931;13;13;13
5941;13;13;13
5951;13;13;13
5961;13;13;13
5971;13;13;13
5981;13;13;13
5991;13;13;13
6001;13;13;13
6011;13;13;13
6021;13;13;13
6031;13;13;13
6041;13;13;13
6051;13;13;13
6061;13;13;13
6071;13;13;13
6081;13;13;13
6091;13;13;13
6101;13;13;13
6111;13;13;13
6121;13;13;13
6131;13;13;13
6141;13;13;13
6151;13;13;13
6161;13;13;13
6171;13;13;13
6181;13;13;13
6191;13;13;13
6201;13;13;13
6211;13;13;13
6221;13;13;13
6231;13;13;13
6241;13;13;13
6251;13;13;13
6261;13;13;13
6271;13;13;13
6281;13;13;13
6291;13;13;13
6301;13;13;13
6311;13;13;13
6321;13;13;13
6331;13;13;13
6341;13;13;13
6351;13;13;13
6361;13;13;13
6371;13;13;13
6381;13;13;13
6391;13;13;13
6401;13;13;13
6411;13;13;13
6421;13;13;13
6431;13;13;13
6441;13;13;13
6451;13;13;13
6461;13;13;13
6471;13;13;13
6481;13;13;13
6491;13;13;13
6501;13;13;13
6511;13;13;13
6521;13;13;13
6531;13;13;13
6541;13;13;13
6551;13;13;13
6561;13;13;13
6571;13;13;13
6581;13;13;13
6591;13;13;13
6601;13;13;13
6611;13;13;13
6621;13;13;13
6631;13;13;13
6641;13;13;13
6651;13;13;13
6661;13;13;13
6671;13;13;13
6681;13;13;13
6691;13;13;13
6701;13;13;13
6711;13;13;13
6721;13;13;13
6731;13;13;13
6741;13;13;13
6751;13;13;13
6761;13;13;13
6771;13;13;13
6781;13;13;13
6791;13;13;13
6801;13;13;13
6811;13;13;13
6821;13;13;13
6831;13;13;13
6841;13;13;13
6851;13;13;13
6861;13;13;13
6871;13;13;13
6881;13;13;13
6891;13;13;13
6901;13;13;13
6911;13;13;13
6921;13;13;13
6931;13;13;13
6941;13;13;13
6951;13;13;13
6961;13;13;13
6971;13;13;13
6981;13;13;13
6991;13;13;13
7001;13;13;13
7011;13;13;13
7021;13;13;13
7031;13;13;13
7041;13;13;13
7051;13;13;13
7061;13;13;13
7071;13;13;13
7081;13;13;13
7091;13;13;13
7101;13;13;13
7111;13;13;13
7121;13;13;13
7131;13;13;13
7141;13;13;13
7151;13;13;13
7161;13;13;13
7171;13;13;13
7181;13;13;13
7191;13;13;13
7201;13;13;13
7211;13;13;13
7221;13;13;13
7231;13;13;13
7241;13;13;13
7251;13;13;13
7261;13;13;13
7271;13;13;13
7281;13;13;13
7291;13;13;13
7301;13;13;13
7311;13;13;13
7321;13;13;13
7331;13;13;13
7341;13;13;13
7351;13;13;13
7361;13;13;13
7371;13;13;13
7381;13;13;13
7391;13;13;13
7401;13;13;13
7411;13;13;13
7421;13;13;13
7431;13;13;13
7441;13;13;13
7451;13;13;13
7461;13;13;13
7471;13;13;13
7481;13;13;13
7491;13;13;13
7501;13;13;13
7511;13;13;13
7521;13;13;13
7531;13;13;13
7541;13;13;13
7551;13;13;13
7561;13;13;13
7571;13;13;13
7581;13;13;13
7591;13;13;13
7601;13;13;13
7611;13;13;13
7621;13;13;13
7631;13;13;13
7641;13;13;13
7651;13;13;13
7661;13;13;13
7671;13;13;13
7681;13;13;13
7691;13;13;13
7701;13;13;13
7711;13;13;13
7721;13;13;13
7731;13;13;13
7741;13;13;13
7751;13;13;13
7761;13;13;13
7771;13;13;13
7781;13;13;13
7791;13;13;13
7801;13;13;13
7811;13;13;13
7821;13;13;13
7831;13;13;13
7841;13;13;13
7851;13;13;13
7861;13;13;13
7871;13;13;13
7881;13;13;13
7891;13;13;13
7901;13;13;13
7911;13;13;13
7921;13;13;13
7931;13;13;13
7941;13;13;13
7951;13;13;13
7961;13;13;13
7971;13;13;13
7981;13;13;13
7991;13;13;13
8001;13;13;13
8011;13;13;13
8021;13;13;13
8031;13;13;13
8041;13;13;13
8051;13;13;13
8061;13;13;13
8071;13;13;13
8081;13;13;13
8091;13;13;13
8101;13;13;13
8111;13;13;13
8121;13;13;13
8131;13;13;13
8141;13;13;13
8151;13;13;13
8161;13;13;13
8171;13;13;13
8181;13;13;13
8191;13;13;13
8201;14;14;14
8211;14;14;14
8221;14;14;14
8231;14;14;14
8241;14;14;14
8251;14;14;14
8261;14;14;14
8271;14;14;14
8281;14;14;14
8291;14;14;14
8301;14;14;14
8311;14;14;14
8321;14;14;14
8331;14;14;14
8341;14;14;14
8351;14;14;14
8361;14;14;14
8371;14;14;14
8381;14;14;14
8391;14;14;14
8401;14;14;14
8411;14;14;14
8421;14;14;14
8431;14;14;14
8441;14;14;14
8451;14;14;14
8461;14;14;14
8471;14;14;14
8481;14;14;14
8491;14;14;14
8501;14;14;14
8511;14;14;14
8521;14;14;14
8531;14;14;14
8541;14;14;14
8551;14;14;14
8561;14;14;14
8571;14;14;14
8581;14;14;14
8591;14;14;14
8601;14;14;14
8611;14;14;14
8621;14;14;14
8631;14;14;14
8641;14;14;14
8651;14;14;14
8661;14;14;14
8671;14;14;14
8681;14;14;14
8691;14;14;14
8701;14;14;14
8711;14;14;14
8721;14;14;14
8731;14;14;14
8741;14;14;14
8751;14;14;14
8761;14;14;14
8771;14;14;14
8781;14;14;14
8791;14;14;14
8801;14;14;14
8811;14;14;14
8821;14;14;14
8831;14;14;14
8841;14;14;14
8851;14;14;14
8861;14;14;14
8871;14;14;14
8881;14;14;14
8891;14;14;14
8901;14;14;14
8911;14;14;14
8921;14;14;14
8931;14;14;14
8941;14;14;14
8951;14;14;14
8961;14;14;14
8971;14;14;14
8981;14;14;14
8991;14;14;14
9001;14;14;14
9011;14;14;14
9021;14;14;14
9031;14;14;14
9041;14;14;14
9051;14;14;14
9061;14;14;14
9071;14;14;14
9081;14;14;14
9091;14;14;14
9101;14;14;14
9111;14;14;14
9121;14;14;14
9131;14;14;14
9141;14;14;14
9151;14;14;14
9161;14;14;14
9171;14;14;14
9181;14;14;14
9191;14;14;14
9201;14;14;14
9211;14;14;14
9221;14;14;14
9231;14;14;14
9241;14;14;14
9251;14;14;14
9261;14;14;14
9271;14;14;14
9281;14;14;14
9291;14;14;14
9301;14;14;14
9311;14;14;14
9321;14;14;14
9331;14;14;14
9341;14;14;14
9351;14;14;14
9361;14;14;14
9371;14;14;14
9381;14;14;14
9391;14;14;14
9401;14;14;14
9411;14;14;14
9421;14;14;14
9431;14;14;14
9441;14;14;14
9451;14;14;14
9461;14;14;14
9471;14;14;14
9481;14;14;14
9491;14;14;14
9501;14;14;14
9511;14;14;14
9521;14;14;14
9531;14;14;14
9541;14;14;14
9551;14;14;14
9561;14;14;14
9571;14;14;14
9581;14;14;14
9591;14;14;14
9601;14;14;14
9611;14;14;14
9621;14;14;14
9631;14;14;14
9641;14;14;14
9651;14;14;14
9661;14;14;14
9671;14;14;14
9681;14;14;14
9691;14;14;14
9701;14;14;14
9711;14;14;14
9721;14;14;14
9731;14;14;14
9741;14;14;14
9751;14;14;14
9761;14;14;14
9771;14;14;14
9781;14;14;14
9791;14;14;14
9801;14;14;14
9811;14;14;14
9821;14;14;14
9831;14;14;14
9841;14;14;14
9851;14;14;14
9861;14;14;14
9871;14;14;14
9881;14;14;14
9891;14;14;14
9901;14;14;14
9911;14;14;14
9921;14;14;14
9931;14;14;14
9941;14;14;14
9951;14;14;14
9961;14;14;14
9971;14;14;14
9981;14;14;14
9991;14;14;14
10001;14;14;14
10011;14;14;14
10021;14;14;14
10031;14;14;14
10041;14;14;14
10051;14;14;14
10061;14;14;14
10071;14;14;14
10081;14;14;14
10091;14;14;14
10101;14;14;14
10111;14;14;14
10121;14;14;14
10131;14;14;14
10141;14;14;14
10151;14;14;14
10161;14;14;14
10171;14;14;14
10181;14;14;14
10191;14;14;14
10201;14;14;14
10211;14;14;14
10221;14;14;14
10231;14;14;14
10241;14;14;14
10251;14;14;14
10261;14;14;14
10271;14;14;14
10281;14;14;14
10291;14;14;14
10301;14;14;14
10311;14;14;14
10321;14;14;14
10331;14;14;14
10341;14;14;14
10351;14;14;14
10361;14;14;14
10371;14;14;14
10381;14;14;14
10391;14;14;14
10401;14;14;14
10411;14;14;14
10421;14;14;14
10431;14;14;14
10441;14;14;14
10451;14;14;14
10461;14;14;14
10471;14;14;14
10481;14;14;14
10491;14;14;14
10501;14;14;14
10511;14;14;14
10521;14;14;14
10531;14;14;14
10541;14;14;14
10551;14;14;14
10561;14;14;14
10571;14;14;14
10581;14;14;14
10591;14;14;14
10601;14;14;14
10611;14;14;14
10621;14;14;14
10631;14;14;14
10641;14;14;14
10651;14;14;14
10661;14;14;14
10671;14;14;14
10681;14;14;14
10691;14;14;14
10701;14;14;14
10711;14;14;14
10721;14;14;14
10731;14;14;14
10741;14;14;14
10751;14;14;14
10761;14;14;14
10771;14;14;14
10781;14;14;14
10791;14;14;14
10801;14;14;14
10811;14;14;14
10821;14;14;14
10831;14;14;14
10841;14;14;14
10851;14;14;14
10861;14;14;14
10871;14;14;14
10881;14;14;14
10891;14;14;14
10901;14;14;14
10911;14;14;14
10921;14;14;14
10931;14;14;14
10941;14;14;14
10951;14;14;14
10961;14;14;14
10971;14;14;14
10981;14;14;14
10991;14;14;14
11001;14;14;14
11011;14;14;14
11021;14;14;14
11031;14;14;14
11041;14;14;14
11051;14;14;14
11061;14;14;14
11071;14;14;14
11081;14;14;14
11091;14;14;14
11101;14;14;14
11111;14;14;14
11121;14;14;14
11131;14;14;14
11141;14;14;14
11151;14;14;14
11161;14;14;14
11171;14;14;14
11181;14;14;14
11191;14;14;14
11201;14;14;14
11211;14;14;14
11221;14;14;14
11231;14;14;14
11241;14;14;14
11251;14;14;14
11261;14;14;14
11271;14;14;14
11281;14;14;14
11291;14;14;14
11301;14;14;14
11311;14;14;14
11321;14;14;14
11331;14;14;14
11341;14;14;14
11351;14;14;14
11361;14;14;14
11371;14;14;14
11381;14;14;14
11391;14;14;14
11401;14;14;14
11411;14;14;14
11421;14;14;14
11431;14;14;14
11441;14;14;14
11451;14;14;14
11461;14;14;14
11471;14;14;14
11481;14;14;14
11491;14;14;14
11501;14;14;14
11511;14;14;14
11521;14;14;14
11531;14;14;14
11541;14;14;14
11551;14;14;14
11561;14;14;14
11571;14;14;14
11581;14;14;14
11591;14;14;14
11601;14;14;14
11611;14;14;14
11621;14;14;14
11631;14;14;14
11641;14;14;14
11651;14;14;14
11661;14;14;14
11671;14;14;14
11681;14;14;14
11691;14;14;14
11701;14;14;14
11711;14;14;14
11721;14;14;14
11731;14;14;14
11741;14;14;14
11751;14;14;14
11761;14;14;14
11771;14;14;14
11781;14;14;14
11791;14;14;14
11801;14;14;14
11811;14;14;14
11821;14;14;14
11831;14;14;14
11841;14;14;14
11851;14;14;14
11861;14;14;14
11871;14;14;14
11881;14;14;14
11891;14;14;14
11901;14;14;14
11911;14;14;14
11921;14;14;14
11931;14;14;14
11941;14;14;14
11951;14;14;14
11961;14;14;14
11971;14;14;14
11981;14;14;14
11991;14;14;14
12001;14;14;14
12011;14;14;14
12021;14;14;14
12031;14;14;14
12041;14;14;14
12051;14;14;14
12061;14;14;14
12071;14;14;14
12081;14;14;14
12091;14;14;14
12101;14;14;14
12111;14;14;14
12121;14;14;14
12131;14;14;14
12141;14;14;14
12151;14;14;14
12161;14;14;14
12171;14;14;14
12181;14;14;14
12191;14;14;14
12201;14;14;14
12211;14;14;14
12221;14;14;14
12231;14;14;14
12241;14;14;14
12251;14;14;14
12261;14;14;14
12271;14;14;14
12281;14;14;14
12291;14;14;14
12301;14;14;14
12311;14;14;14
12321;14;14;14
12331;14;14;14
12341;14;14;14
12351;14;14;14
12361;14;14;14
12371;14;14;14
12381;14;14;14
12391;14;14;14
12401;14;14;14
12411;14;14;14
12421;14;14;14
12431;14;14;14
12441;14;14;14
12451;14;14;14
12461;14;14;14
12471;14;14;14
12481;14;14;14
12491;14;14;14
12501;14;14;14
12511;14;14;14
12521;14;14;14
12531;14;14;14
12541;14;14;14
12551;14;14;14
12561;14;14;14
12571;14;14;14
12581;14;14;14
12591;14;14;14
12601;14;14;14
12611;14;14;14
12621;14;14;14
12631;14;14;14
12641;14;14;14
12651;14;14;14
12661;14;14;14
12671;14;14;14
12681;14;14;14
12691;14;14;14
12701;14;14;14
12711;14;14;14
12721;14;14;14
12731;14;14;14
12741;14;14;14
12751;14;14;14
12761;14;14;14
12771;14;14;14
12781;14;14;14
12791;14;14;14
12801;14;14;14
12811;14;14;14
12821;14;14;14
12831;14;14;14
12841;14;14;14
12851;14;14;14
12861;14;14;14
12871;14;14;14
12881;14;14;14
12891;14;14;14
12901;14;14;14
12911;14;14;14
12921;14;14;14
12931;14;14;14
12941;14;14;14
12951;14;14;14
12961;14;14;14
12971;14;14;14
12981;14;14;14
12991;14;14;14
13001;14;14;14
13011;14;14;14
13021;14;14;14
13031;14;14;14
13041;14;14;14
13051;14;14;14
13061;14;14;14
13071;14;14;14
13081;14;14;14
13091;14;14;14
13101;14;14;14
13111;14;14;14
13121;14;14;14
13131;14;14;14
13141;14;14;14
13151;14;14;14
13161;14;14;14
13171;14;14;14
13181;14;14;14
13191;14;14;14
13201;14;14;14
13211;14;14;14
13221;14;14;14
13231;14;14;14
13241;14;14;14
13251;14;14;14
13261;14;14;14
13271;14;14;14
13281;14;14;14
13291;14;14;14
13301;14;14;14
13311;14;14;14
13321;14;14;14
13331;14;14;14
13341;14;14;14
13351;14;14;14
13361;14;14;14
13371;14;14;14
13381;14;14;14
13391;14;14;14
13401;14;14;14
13411;14;14;14
13421;14;14;14
13431;14;14;14
13441;14;14;14
13451;14;14;14
13461;14;14;14
13471;14;14;14
13481;14;14;14
13491;14;14;14
13501;14;14;14
13511;14;14;14
13521;14;14;14
13531;14;14;14
13541;14;14;14
13551;14;14;14
13561;14;14;14
13571;14;14;14
13581;14;14;14
13591;14;14;14
13601;14;14;14
13611;14;14;14
13621;14;14;14
13631;14;14;14
13641;14;14;14
13651;14;14;14
13661;14;14;14
13671;14;14;14
13681;14;14;14
13691;14;14;14
13701;14;14;14
13711;14;14;14
13721;14;14;14
13731;14;14;14
13741;14;14;14
13751;14;14;14
13761;14;14;14
13771;14;14;14
13781;14;14;14
13791;14;14;14
13801;14;14;14
13811;14;14;14
13821;14;14;14
13831;14;14;14
13841;14;14;14
13851;14;14;14
13861;14;14;14
13871;14;14;14
13881;14;14;14
13891;14;14;14
13901;14;14;14
13911;14;14;14
13921;14;14;14
13931;14;14;14
13941;14;14;14
13951;14;14;14
13961;14;14;14
13971;14;14;14
13981;14;14;14
13991;14;14;14
14001;14;14;14
14011;14;14;14
14021;14;14;14
14031;14;14;14
14041;14;14;14
14051;14;14;14
14061;14;14;14
14071;14;14;14
14081;14;14;14
14091;14;14;14
14101;14;14;14
14111;14;14;14
14121;14;14;14
14131;14;14;14
14141;14;14;14
14151;14;14;14
14161;14;14;14
14171;14;14;14
14181;14;14;14
14191;14;14;14
14201;14;14;14
14211;14;14;14
14221;14;14;14
14231;14;14;14
14241;14;14;14
14251;14;14;14
14261;14;14;14
14271;14;14;14
14281;14;14;14
14291;14;14;14
14301;14;14;14
14311;14;14;14
14321;14;14;14
14331;14;14;14
14341;14;14;14
14351;14;14;14
14361;14;14;14
14371;14;14;14
14381;14;14;14
14391;14;14;14
14401;14;14;14
14411;14;14;14
14421;14;14;14
14431;14;14;14
14441;14;14;14
14451;14;14;14
14461;14;14;14
14471;14;14;14
14481;14;14;14
14491;14;14;14
14501;14;14;14
14511;14;14;14
14521;14;14;14
14531;14;14;14
14541;14;14;14
14551;14;14;14
14561;14;14;14
14571;14;14;14
14581;14;14;14
14591;14;14;14
14601;14;14;14
14611;14;14;14
14621;14;14;14
14631;14;14;14
14641;14;14;14
14651;14;14;14
14661;14;14;14
14671;14;14;14
14681;14;14;14
14691;14;14;14
14701;14;14;14
14711;14;14;14
14721;14;14;14
14731;14;14;14
14741;14;14;14
14751;14;14;14
14761;14;14;14
14771;14;14;14
14781;14;14;14
14791;14;14;14
14801;14;14;14
14811;14;14;14
14821;14;14;14
14831;14;14;14
14841;14;14;14
14851;14;14;14
14861;14;14;14
14871;14;14;14
14881;14;14;14
14891;14;14;14
14901;14;14;14
14911;14;14;14
14921;14;14;14
14931;14;14;14
14941;14;14;14
14951;14;14;14
14961;14;14;14
14971;14;14;14
14981;14;14;14
14991;14;14;14
15001;14;14;14
15011;14;14;14
15021;14;14;14
15031;14;14;14
15041;14;14;14
15051;14;14;14
15061;14;14;14
15071;14;14;14
15081;14;14;14
15091;14;14;14
15101;14;14;14
15111;14;14;14
15121;14;14;14
15131;14;14;14
15141;14;14;14
15151;14;14;14
15161;14;14;14
15171;14;14;14
15181;14;14;14
15191;14;14;14
15201;14;14;14
15211;14;14;14
15221;14;14;14
15231;14;14;14
15241;14;14;14
15251;14;14;14
15261;14;14;14
15271;14;14;14
15281;14;14;14
15291;14;14;14
15301;14;14;14
15311;14;14;14
15321;14;14;14
15331;14;14;14
15341;14;14;14
15351;14;14;14
15361;14;14;14
15371;14;14;14
15381;14;14;14
15391;14;14;14
15401;14;14;14
15411;14;14;14
15421;14;14;14
15431;14;14;14
15441;14;14;14
15451;14;14;14
15461;14;14;14
15471;14;14;14
15481;14;14;14
15491;14;14;14
15501;14;14;14
15511;14;14;14
15521;14;14;14
15531;14;14;14
15541;14;14;14
15551;14;14;14
15561;14;14;14
15571;14;14;14
15581;14;14;14
15591;14;14;14
15601;14;14;14
15611;14;14;14
15621;14;14;14
15631;14;14;14
15641;14;14;14
15651;14;14;14
